Model,DPO4104
Firmware Version,2.48

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,2e-10,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,0.1
Label,,
TIME,CH1,CH2
-5.82500e-06,0.00651563,-0.00457812
-5.82480e-06,0.00626563,-0.00495312
-5.82460e-06,0.006125,-0.00503125
-5.82440e-06,0.006,-0.0050625
-5.82420e-06,0.00571875,-0.004625
-5.82400e-06,0.00603125,-0.00445312
-5.82380e-06,0.00590625,-0.004125
-5.82360e-06,0.00626563,-0.00428125
-5.82340e-06,0.0058125,-0.00403125
-5.82320e-06,0.00584375,-0.00392187
-5.82300e-06,0.00603125,-0.00339062
-5.82280e-06,0.00596875,-0.00303125
-5.82260e-06,0.00598438,-0.00307812
-5.82240e-06,0.005875,-0.00325
-5.82220e-06,0.00534375,-0.00329687
-5.82200e-06,0.00551563,-0.00296875
-5.82180e-06,0.00542188,-0.00328125
-5.82160e-06,0.00582813,-0.00273437
-5.82140e-06,0.00564063,-0.00309375
-5.82120e-06,0.00567188,-0.00290625
-5.82100e-06,0.00584375,-0.00304687
-5.82080e-06,0.00629688,-0.00275
-5.82060e-06,0.00579688,-0.00309375
-5.82040e-06,0.0055,-0.00315625
-5.82020e-06,0.00589063,-0.00329687
-5.82000e-06,0.00614063,-0.00323437
-5.81980e-06,0.00615625,-0.00342187
-5.81960e-06,0.00595313,-0.00325
-5.81940e-06,0.006125,-0.00304687
-5.81920e-06,0.00571875,-0.00321875
-5.81900e-06,0.00571875,-0.00328125
-5.81880e-06,0.00592188,-0.00289062
-5.81860e-06,0.00626563,-0.00317187
-5.81840e-06,0.00551563,-0.00289062
-5.81820e-06,0.0056875,-0.00271875
-5.81800e-06,0.00565625,-0.0028125
-5.81780e-06,0.00551563,-0.0029375
-5.81760e-06,0.00576563,-0.00271875
-5.81740e-06,0.00573437,-0.0029375
-5.81720e-06,0.00596875,-0.00228125
-5.81700e-06,0.00567188,-0.00245312
-5.81680e-06,0.00564063,-0.0025
-5.81660e-06,0.00596875,-0.0021875
-5.81640e-06,0.00603125,-0.00234375
-5.81620e-06,0.006,-0.00204687
-5.81600e-06,0.00592188,-0.002375
-5.81580e-06,0.00535937,-0.00273437
-5.81560e-06,0.00570313,-0.0025625
-5.81540e-06,0.00535937,-0.00278125
-5.81520e-06,0.00589063,-0.00220312
-5.81500e-06,0.00545313,-0.00267187
-5.81480e-06,0.005625,-0.00253125
-5.81460e-06,0.00545313,-0.002625
-5.81440e-06,0.0060625,-0.00221875
-5.81420e-06,0.00571875,-0.00264062
-5.81400e-06,0.00554688,-0.00264062
-5.81380e-06,0.0055,-0.00221875
-5.81360e-06,0.00585938,-0.00201562
-5.81340e-06,0.00525,-0.00257812
-5.81320e-06,0.00545313,-0.00254687
-5.81300e-06,0.00545313,-0.00210937
-5.81280e-06,0.00507813,-0.00223437
-5.81260e-06,0.00528125,-0.00225
-5.81240e-06,0.00585938,-0.00167187
-5.81220e-06,0.00578125,-0.00159375
-5.81200e-06,0.00525,-0.00185937
-5.81180e-06,0.00529688,-0.00178125
-5.81160e-06,0.00551563,-0.00210937
-5.81140e-06,0.00517188,-0.00246875
-5.81120e-06,0.00551563,-0.00217187
-5.81100e-06,0.00554688,-0.00215625
-5.81080e-06,0.0059375,-0.00171875
-5.81060e-06,0.00548437,-0.00232812
-5.81040e-06,0.00553125,-0.00207812
-5.81020e-06,0.00564063,-0.0020625
-5.81000e-06,0.00567188,-0.002
-5.80980e-06,0.00564063,-0.00195312
-5.80960e-06,0.00585938,-0.00198437
-5.80940e-06,0.00525,-0.00196875
-5.80920e-06,0.00528125,-0.0020625
-5.80900e-06,0.00495313,-0.00220312
-5.80880e-06,0.00573437,-0.00154687
-5.80860e-06,0.0055,-0.00226562
-5.80840e-06,0.00534375,-0.0016875
-5.80820e-06,0.005375,-0.00135937
-5.80800e-06,0.00579688,-0.0009375
-5.80780e-06,0.00509375,-0.00154687
-5.80760e-06,0.00520313,-0.00204687
-5.80740e-06,0.00545313,-0.00171875
-5.80720e-06,0.005875,-0.00198437
-5.80700e-06,0.00489063,-0.00182812
-5.80680e-06,0.00523437,-0.00146875
-5.80660e-06,0.00553125,-0.00135937
-5.80640e-06,0.005375,-0.0019375
-5.80620e-06,0.00539063,-0.00198437
-5.80600e-06,0.00565625,-0.001625
-5.80580e-06,0.00589063,-0.00167187
-5.80560e-06,0.0051875,-0.00176562
-5.80540e-06,0.0054375,-0.00190625
-5.80520e-06,0.00525,-0.00203125
-5.80500e-06,0.005,-0.00207812
-5.80480e-06,0.00542188,-0.00126562
-5.80460e-06,0.00478125,-0.00142187
-5.80440e-06,0.00559375,-0.00134375
-5.80420e-06,0.00532813,-0.00176562
-5.80400e-06,0.0054375,-0.00182812
-5.80380e-06,0.0058125,-0.00129687
-5.80360e-06,0.00571875,-0.00128125
-5.80340e-06,0.00546875,-0.00132812
-5.80320e-06,0.00573437,-0.00109375
-5.80300e-06,0.004875,-0.00117187
-5.80280e-06,0.00534375,-0.00157812
-5.80260e-06,0.00557813,-0.00151562
-5.80240e-06,0.00575,-0.00146875
-5.80220e-06,0.0051875,-0.00159375
-5.80200e-06,0.005375,-0.00126562
-5.80180e-06,0.00526563,-0.00142187
-5.80160e-06,0.00559375,-0.00123437
-5.80140e-06,0.00498437,-0.00157812
-5.80120e-06,0.00514063,-0.0018125
-5.80100e-06,0.00542188,-0.00165625
-5.80080e-06,0.00585938,-0.00159375
-5.80060e-06,0.00496875,-0.00135937
-5.80040e-06,0.00504688,-0.0014375
-5.80020e-06,0.00517188,-0.00120312
-5.80000e-06,0.00507813,-0.00154687
-5.79980e-06,0.00534375,-0.00126562
-5.79960e-06,0.00576563,-0.00135937
-5.79940e-06,0.00565625,-0.000625
-5.79920e-06,0.0051875,-0.00123437
-5.79900e-06,0.00517188,-0.00140625
-5.79880e-06,0.005375,-0.00096875
-5.79860e-06,0.00492188,-0.00140625
-5.79840e-06,0.0055,-0.00120312
-5.79820e-06,0.00498437,-0.00135937
-5.79800e-06,0.00571875,-0.0014375
-5.79780e-06,0.00539063,-0.00167187
-5.79760e-06,0.00532813,-0.00164062
-5.79740e-06,0.00551563,-0.00159375
-5.79720e-06,0.00539063,-0.0015
-5.79700e-06,0.00523437,-0.00125
-5.79680e-06,0.0054375,-0.00125
-5.79660e-06,0.00489063,-0.00146875
-5.79640e-06,0.00510937,-0.00126562
-5.79620e-06,0.00496875,-0.00134375
-5.79600e-06,0.0055,-0.00109375
-5.79580e-06,0.00504688,-0.00173437
-5.79560e-06,0.00475,-0.00109375
-5.79540e-06,0.00498437,-0.0011875
-5.79520e-06,0.00560937,-0.000765625
-5.79500e-06,0.00498437,-0.00125
-5.79480e-06,0.00509375,-0.00126562
-5.79460e-06,0.00501563,-0.00120312
-5.79440e-06,0.00523437,-0.00109375
-5.79420e-06,0.004875,-0.00075
-5.79400e-06,0.00498437,-0.000859375
-5.79380e-06,0.00517188,-0.001
-5.79360e-06,0.00484375,-0.00104687
-5.79340e-06,0.0050625,-0.00110937
-5.79320e-06,0.005625,-0.0010625
-5.79300e-06,0.0053125,-0.0006875
-5.79280e-06,0.00504688,-0.00123437
-5.79260e-06,0.005125,-0.00135937
-5.79240e-06,0.00496875,-0.000890625
-5.79220e-06,0.00485937,-0.0015
-5.79200e-06,0.00521875,-0.000953125
-5.79180e-06,0.00485937,-0.000984375
-5.79160e-06,0.00529688,-0.00117187
-5.79140e-06,0.005375,-0.001625
-5.79120e-06,0.0051875,-0.0014375
-5.79100e-06,0.00520313,-0.00117187
-5.79080e-06,0.00523437,-0.00117187
-5.79060e-06,0.00489063,-0.00114062
-5.79040e-06,0.00482813,-0.000984375
-5.79020e-06,0.00448437,-0.00140625
-5.79000e-06,0.00473437,-0.00128125
-5.78980e-06,0.0048125,-0.001
-5.78960e-06,0.00504688,-0.00084375
-5.78940e-06,0.00482813,-0.00114062
-5.78920e-06,0.005,-0.000734375
-5.78900e-06,0.00507813,-0.00104687
-5.78880e-06,0.00529688,-0.000765625
-5.78860e-06,0.00485937,-0.0011875
-5.78840e-06,0.00510937,-0.00140625
-5.78820e-06,0.00510937,-0.00110937
-5.78800e-06,0.005375,-0.00103125
-5.78780e-06,0.0049375,-0.00101562
-5.78760e-06,0.00496875,-0.00078125
-5.78740e-06,0.005125,-0.001
-5.78720e-06,0.00490625,-0.0013125
-5.78700e-06,0.004875,-0.00121875
-5.78680e-06,0.00523437,-0.00139062
-5.78660e-06,0.00515625,-0.00096875
-5.78640e-06,0.005,-0.001125
-5.78620e-06,0.00476563,-0.00151562
-5.78600e-06,0.00490625,-0.00101562
-5.78580e-06,0.00464063,-0.00139062
-5.78560e-06,0.00520313,-0.000734375
-5.78540e-06,0.00484375,-0.00103125
-5.78520e-06,0.0053125,-0.00135937
-5.78500e-06,0.00496875,-0.00154687
-5.78480e-06,0.00521875,-0.00090625
-5.78460e-06,0.00504688,-0.001
-5.78440e-06,0.00501563,-0.00090625
-5.78420e-06,0.00517188,-0.00107812
-5.78400e-06,0.00521875,-0.000828125
-5.78380e-06,0.00470313,-0.00109375
-5.78360e-06,0.00473437,-0.00104687
-5.78340e-06,0.00476563,-0.00103125
-5.78320e-06,0.0053125,-0.00126562
-5.78300e-06,0.005,-0.001375
-5.78280e-06,0.00485937,-0.000703125
-5.78260e-06,0.00515625,-0.001
-5.78240e-06,0.0053125,-0.001
-5.78220e-06,0.0049375,-0.00121875
-5.78200e-06,0.00482813,-0.0015625
-5.78180e-06,0.0051875,-0.00126562
-5.78160e-06,0.005375,-0.000890625
-5.78140e-06,0.00473437,-0.00101562
-5.78120e-06,0.00484375,-0.00110937
-5.78100e-06,0.0048125,-0.0010625
-5.78080e-06,0.00484375,-0.000984375
-5.78060e-06,0.00495313,-0.00120312
-5.78040e-06,0.00540625,-0.000921875
-5.78020e-06,0.00492188,-0.00046875
-5.78000e-06,0.00496875,-0.00110937
-5.77980e-06,0.00514063,-0.00139062
-5.77960e-06,0.00478125,-0.0011875
-5.77940e-06,0.0048125,-0.001625
-5.77920e-06,0.00540625,-0.00101562
-5.77900e-06,0.00498437,-0.00096875
-5.77880e-06,0.00539063,-0.00132812
-5.77860e-06,0.00485937,-0.00167187
-5.77840e-06,0.0051875,-0.0015625
-5.77820e-06,0.00528125,-0.00129687
-5.77800e-06,0.00517188,-0.00123437
-5.77780e-06,0.0048125,-0.00096875
-5.77760e-06,0.00526563,-0.00107812
-5.77740e-06,0.00448437,-0.00107812
-5.77720e-06,0.00460937,-0.00110937
-5.77700e-06,0.00479688,-0.00104687
-5.77680e-06,0.00510937,-0.00129687
-5.77660e-06,0.00476563,-0.0013125
-5.77640e-06,0.0045625,-0.00101562
-5.77620e-06,0.00479688,-0.000921875
-5.77600e-06,0.00525,-0.000859375
-5.77580e-06,0.00467188,-0.0009375
-5.77560e-06,0.00489063,-0.00129687
-5.77540e-06,0.0048125,-0.00109375
-5.77520e-06,0.00510937,-0.00103125
-5.77500e-06,0.00470313,-0.001
-5.77480e-06,0.00489063,-0.00126562
-5.77460e-06,0.00520313,-0.00126562
-5.77440e-06,0.00484375,-0.00134375
-5.77420e-06,0.00504688,-0.00125
-5.77400e-06,0.005375,-0.00139062
-5.77380e-06,0.0045625,-0.000703125
-5.77360e-06,0.00482813,-0.00126562
-5.77340e-06,0.0048125,-0.00151562
-5.77320e-06,0.0046875,-0.001375
-5.77300e-06,0.00490625,-0.00198437
-5.77280e-06,0.00532813,-0.00120312
-5.77260e-06,0.00484375,-0.00115625
-5.77240e-06,0.0053125,-0.0013125
-5.77220e-06,0.00465625,-0.00153125
-5.77200e-06,0.00498437,-0.00173437
-5.77180e-06,0.00495313,-0.00134375
-5.77160e-06,0.00496875,-0.0013125
-5.77140e-06,0.00498437,-0.00126562
-5.77120e-06,0.0049375,-0.00117187
-5.77100e-06,0.00439063,-0.0015625
-5.77080e-06,0.0045,-0.00148437
-5.77060e-06,0.00478125,-0.0014375
-5.77040e-06,0.00521875,-0.00117187
-5.77020e-06,0.00478125,-0.00145312
-5.77000e-06,0.00473437,-0.00107812
-5.76980e-06,0.00490625,-0.00110937
-5.76960e-06,0.00514063,-0.000921875
-5.76940e-06,0.00476563,-0.00142187
-5.76920e-06,0.00470313,-0.00145312
-5.76900e-06,0.00465625,-0.00142187
-5.76880e-06,0.005,-0.00117187
-5.76860e-06,0.00467188,-0.00121875
-5.76840e-06,0.00478125,-0.001125
-5.76820e-06,0.00476563,-0.001
-5.76800e-06,0.0044375,-0.00153125
-5.76780e-06,0.00445313,-0.001
-5.76760e-06,0.0050625,-0.00134375
-5.76740e-06,0.00459375,-0.00121875
-5.76720e-06,0.00453125,-0.00146875
-5.76700e-06,0.00473437,-0.00151562
-5.76680e-06,0.00457813,-0.00117187
-5.76660e-06,0.00467188,-0.00154687
-5.76640e-06,0.0048125,-0.0013125
-5.76620e-06,0.00470313,-0.00109375
-5.76600e-06,0.00529688,-0.00120312
-5.76580e-06,0.00476563,-0.00159375
-5.76560e-06,0.00490625,-0.00139062
-5.76540e-06,0.00503125,-0.00135937
-5.76520e-06,0.00478125,-0.00123437
-5.76500e-06,0.00485937,-0.00101562
-5.76480e-06,0.00515625,-0.00125
-5.76460e-06,0.00467188,-0.00153125
-5.76440e-06,0.0044375,-0.0015
-5.76420e-06,0.00454688,-0.00176562
-5.76400e-06,0.00485937,-0.00128125
-5.76380e-06,0.00471875,-0.00146875
-5.76360e-06,0.00439063,-0.00151562
-5.76340e-06,0.00470313,-0.00167187
-5.76320e-06,0.00467188,-0.00090625
-5.76300e-06,0.0045,-0.001375
-5.76280e-06,0.00464063,-0.00170312
-5.76260e-06,0.00451563,-0.00159375
-5.76240e-06,0.005,-0.00132812
-5.76220e-06,0.00451563,-0.0013125
-5.76200e-06,0.00457813,-0.001125
-5.76180e-06,0.00470313,-0.00115625
-5.76160e-06,0.0046875,-0.00135937
-5.76140e-06,0.00460937,-0.00129687
-5.76120e-06,0.00471875,-0.00151562
-5.76100e-06,0.00453125,-0.0013125
-5.76080e-06,0.00429688,-0.00132812
-5.76060e-06,0.00470313,-0.00164062
-5.76040e-06,0.00454688,-0.00165625
-5.76020e-06,0.00489063,-0.00190625
-5.76000e-06,0.005125,-0.00151562
-5.75980e-06,0.0044375,-0.000984375
-5.75960e-06,0.00523437,-0.00142187
-5.75940e-06,0.00465625,-0.00179687
-5.75920e-06,0.00459375,-0.00190625
-5.75900e-06,0.00457813,-0.00154687
-5.75880e-06,0.00479688,-0.00121875
-5.75860e-06,0.00451563,-0.00117187
-5.75840e-06,0.004625,-0.00107812
-5.75820e-06,0.00432813,-0.0015
-5.75800e-06,0.00421875,-0.00173437
-5.75780e-06,0.00448437,-0.00101562
-5.75760e-06,0.00485937,-0.0009375
-5.75740e-06,0.00448437,-0.00153125
-5.75720e-06,0.00434375,-0.00114062
-5.75700e-06,0.00470313,-0.00104687
-5.75680e-06,0.00459375,-0.00084375
-5.75660e-06,0.00445313,-0.00128125
-5.75640e-06,0.00446875,-0.0015
-5.75620e-06,0.004375,-0.00153125
-5.75600e-06,0.0045625,-0.001375
-5.75580e-06,0.0045,-0.001375
-5.75560e-06,0.00467188,-0.0013125
-5.75540e-06,0.00459375,-0.00107812
-5.75520e-06,0.00460937,-0.00128125
-5.75500e-06,0.0045625,-0.0015
-5.75480e-06,0.00484375,-0.00160937
-5.75460e-06,0.00435937,-0.00117187
-5.75440e-06,0.00429688,-0.001375
-5.75420e-06,0.00442188,-0.00170312
-5.75400e-06,0.00451563,-0.00159375
-5.75380e-06,0.00457813,-0.00160937
-5.75360e-06,0.00496875,-0.00107812
-5.75340e-06,0.00445313,-0.000984375
-5.75320e-06,0.00507813,-0.00125
-5.75300e-06,0.00429688,-0.0015625
-5.75280e-06,0.00507813,-0.00159375
-5.75260e-06,0.00495313,-0.00135937
-5.75240e-06,0.00489063,-0.00142187
-5.75220e-06,0.00465625,-0.00103125
-5.75200e-06,0.0048125,-0.00115625
-5.75180e-06,0.0044375,-0.00151562
-5.75160e-06,0.004375,-0.00175
-5.75140e-06,0.00464063,-0.00151562
-5.75120e-06,0.004875,-0.00142187
-5.75100e-06,0.00470313,-0.00148437
-5.75080e-06,0.00451563,-0.0014375
-5.75060e-06,0.00465625,-0.00134375
-5.75040e-06,0.00435937,-0.00103125
-5.75020e-06,0.00470313,-0.00121875
-5.75000e-06,0.00479688,-0.00179687
-5.74980e-06,0.00442188,-0.00157812
-5.74960e-06,0.00482813,-0.00121875
-5.74940e-06,0.00464063,-0.000703125
-5.74920e-06,0.00460937,-0.00123437
-5.74900e-06,0.0046875,-0.0011875
-5.74880e-06,0.00454688,-0.0015
-5.74860e-06,0.00428125,-0.00139062
-5.74840e-06,0.00471875,-0.0014375
-5.74820e-06,0.00465625,-0.00121875
-5.74800e-06,0.0045625,-0.00139062
-5.74780e-06,0.00448437,-0.001625
-5.74760e-06,0.00421875,-0.00142187
-5.74740e-06,0.00475,-0.00170312
-5.74720e-06,0.00495313,-0.00134375
-5.74700e-06,0.00434375,-0.00115625
-5.74680e-06,0.00490625,-0.0015
-5.74660e-06,0.00445313,-0.00164062
-5.74640e-06,0.00484375,-0.0016875
-5.74620e-06,0.00476563,-0.00176562
-5.74600e-06,0.00478125,-0.00123437
-5.74580e-06,0.00460937,-0.00120312
-5.74560e-06,0.00476563,-0.00114062
-5.74540e-06,0.004375,-0.00175
-5.74520e-06,0.00445313,-0.00159375
-5.74500e-06,0.00454688,-0.00134375
-5.74480e-06,0.00503125,-0.00125
-5.74460e-06,0.00467188,-0.00153125
-5.74440e-06,0.00432813,-0.00128125
-5.74420e-06,0.00470313,-0.00123437
-5.74400e-06,0.004625,-0.00101562
-5.74380e-06,0.00484375,-0.00125
-5.74360e-06,0.00476563,-0.00132812
-5.74340e-06,0.00457813,-0.00160937
-5.74320e-06,0.00467188,-0.00114062
-5.74300e-06,0.00435937,-0.000890625
-5.74280e-06,0.0044375,-0.00104687
-5.74260e-06,0.00460937,-0.00117187
-5.74240e-06,0.004375,-0.00123437
-5.74220e-06,0.00446875,-0.00154687
-5.74200e-06,0.0049375,-0.00153125
-5.74180e-06,0.00446875,-0.00123437
-5.74160e-06,0.00459375,-0.00129687
-5.74140e-06,0.00446875,-0.0014375
-5.74120e-06,0.00432813,-0.000984375
-5.74100e-06,0.00453125,-0.00154687
-5.74080e-06,0.0049375,-0.00153125
-5.74060e-06,0.00435937,-0.00135937
-5.74040e-06,0.00490625,-0.00121875
-5.74020e-06,0.004375,-0.00153125
-5.74000e-06,0.0043125,-0.00157812
-5.73980e-06,0.00476563,-0.00107812
-5.73960e-06,0.00479688,-0.00126562
-5.73940e-06,0.00464063,-0.00129687
-5.73920e-06,0.00464063,-0.0014375
-5.73900e-06,0.00435937,-0.00179687
-5.73880e-06,0.00432813,-0.00126562
-5.73860e-06,0.00439063,-0.000921875
-5.73840e-06,0.0049375,-0.0010625
-5.73820e-06,0.00467188,-0.001375
-5.73800e-06,0.00445313,-0.00126562
-5.73780e-06,0.00464063,-0.00115625
-5.73760e-06,0.00442188,-0.00101562
-5.73740e-06,0.00435937,-0.00121875
-5.73720e-06,0.0045625,-0.00146875
-5.73700e-06,0.00448437,-0.00110937
-5.73680e-06,0.00457813,-0.0014375
-5.73660e-06,0.00454688,-0.00109375
-5.73640e-06,0.0045,-0.00101562
-5.73620e-06,0.00467188,-0.00140625
-5.73600e-06,0.00439063,-0.00159375
-5.73580e-06,0.00459375,-0.00151562
-5.73560e-06,0.004875,-0.0013125
-5.73540e-06,0.00429688,-0.00117187
-5.73520e-06,0.00440625,-0.00128125
-5.73500e-06,0.00445313,-0.00134375
-5.73480e-06,0.00470313,-0.0010625
-5.73460e-06,0.00453125,-0.00159375
-5.73440e-06,0.00475,-0.00145312
-5.73420e-06,0.0045625,-0.00084375
-5.73400e-06,0.00503125,-0.00125
-5.73380e-06,0.0045,-0.00160937
-5.73360e-06,0.00470313,-0.00159375
-5.73340e-06,0.004875,-0.00132812
-5.73320e-06,0.00501563,-0.00148437
-5.73300e-06,0.00482813,-0.0011875
-5.73280e-06,0.00498437,-0.00132812
-5.73260e-06,0.00428125,-0.00159375
-5.73240e-06,0.00439063,-0.0013125
-5.73220e-06,0.00448437,-0.000984375
-5.73200e-06,0.0048125,-0.00104687
-5.73180e-06,0.00459375,-0.00135937
-5.73160e-06,0.004375,-0.00145312
-5.73140e-06,0.0046875,-0.00103125
-5.73120e-06,0.00442188,-0.00109375
-5.73100e-06,0.00448437,-0.00135937
-5.73080e-06,0.00446875,-0.00170312
-5.73060e-06,0.00448437,-0.00145312
-5.73040e-06,0.00448437,-0.00140625
-5.73020e-06,0.004375,-0.00084375
-5.73000e-06,0.00445313,-0.0009375
-5.72980e-06,0.00470313,-0.00117187
-5.72960e-06,0.00442188,-0.00140625
-5.72940e-06,0.00420313,-0.0015
-5.72920e-06,0.00454688,-0.00128125
-5.72900e-06,0.00442188,-0.000578125
-5.72880e-06,0.00470313,-0.001125
-5.72860e-06,0.0045,-0.00145312
-5.72840e-06,0.00439063,-0.0015
-5.72820e-06,0.00453125,-0.00157812
-5.72800e-06,0.00478125,-0.00142187
-5.72780e-06,0.0045625,-0.000484375
-5.72760e-06,0.00490625,-0.00114062
-5.72740e-06,0.00425,-0.0015
-5.72720e-06,0.00465625,-0.00135937
-5.72700e-06,0.00489063,-0.00121875
-5.72680e-06,0.0049375,-0.0016875
-5.72660e-06,0.00423437,-0.00128125
-5.72640e-06,0.00464063,-0.00128125
-5.72620e-06,0.00432813,-0.00115625
-5.72600e-06,0.004375,-0.0013125
-5.72580e-06,0.0045625,-0.000875
-5.72560e-06,0.00475,-0.00107812
-5.72540e-06,0.00454688,-0.00125
-5.72520e-06,0.00442188,-0.00109375
-5.72500e-06,0.0046875,-0.00107812
-5.72480e-06,0.0045625,-0.001
-5.72460e-06,0.00451563,-0.001125
-5.72440e-06,0.00446875,-0.00129687
-5.72420e-06,0.0044375,-0.00115625
-5.72400e-06,0.0046875,-0.001125
-5.72380e-06,0.00459375,-0.000765625
-5.72360e-06,0.00471875,-0.00115625
-5.72340e-06,0.00460937,-0.00123437
-5.72320e-06,0.00426563,-0.00126562
-5.72300e-06,0.00423437,-0.00109375
-5.72280e-06,0.0051875,-0.00148437
-5.72260e-06,0.00442188,-0.00071875
-5.72240e-06,0.0046875,-0.00115625
-5.72220e-06,0.0045,-0.00157812
-5.72200e-06,0.00432813,-0.001375
-5.72180e-06,0.00464063,-0.00165625
-5.72160e-06,0.00464063,-0.00129687
-5.72140e-06,0.00460937,-0.000796875
-5.72120e-06,0.00504688,-0.00129687
-5.72100e-06,0.00435937,-0.00153125
-5.72080e-06,0.0048125,-0.00134375
-5.72060e-06,0.0045625,-0.00128125
-5.72040e-06,0.00470313,-0.00142187
-5.72020e-06,0.00420313,-0.00109375
-5.72000e-06,0.00471875,-0.00115625
-5.71980e-06,0.00460937,-0.00126562
-5.71960e-06,0.00434375,-0.00109375
-5.71940e-06,0.00457813,-0.001
-5.71920e-06,0.00476563,-0.00104687
-5.71900e-06,0.00453125,-0.00129687
-5.71880e-06,0.0045,-0.00117187
-5.71860e-06,0.00476563,-0.00104687
-5.71840e-06,0.00482813,-0.000921875
-5.71820e-06,0.00478125,-0.001125
-5.71800e-06,0.00442188,-0.00115625
-5.71780e-06,0.004625,-0.00128125
-5.71760e-06,0.00460937,-0.0010625
-5.71740e-06,0.00435937,-0.000828125
-5.71720e-06,0.00440625,-0.00110937
-5.71700e-06,0.0046875,-0.001125
-5.71680e-06,0.00439063,-0.00126562
-5.71660e-06,0.00454688,-0.00126562
-5.71640e-06,0.0049375,-0.00145312
-5.71620e-06,0.0044375,-0.00075
-5.71600e-06,0.00476563,-0.0013125
-5.71580e-06,0.00476563,-0.00132812
-5.71560e-06,0.004625,-0.00090625
-5.71540e-06,0.0045625,-0.00134375
-5.71520e-06,0.00460937,-0.00120312
-5.71500e-06,0.00434375,-0.000796875
-5.71480e-06,0.00495313,-0.00129687
-5.71460e-06,0.004625,-0.00159375
-5.71440e-06,0.00470313,-0.00109375
-5.71420e-06,0.00484375,-0.001
-5.71400e-06,0.00498437,-0.00126562
-5.71380e-06,0.00465625,-0.001125
-5.71360e-06,0.00485937,-0.00115625
-5.71340e-06,0.00442188,-0.00123437
-5.71320e-06,0.0043125,-0.00135937
-5.71300e-06,0.00478125,-0.00090625
-5.71280e-06,0.00478125,-0.000875
-5.71260e-06,0.00476563,-0.00134375
-5.71240e-06,0.00432813,-0.00121875
-5.71220e-06,0.00492188,-0.0009375
-5.71200e-06,0.00460937,-0.00084375
-5.71180e-06,0.00478125,-0.000875
-5.71160e-06,0.00464063,-0.00128125
-5.71140e-06,0.00459375,-0.00120312
-5.71120e-06,0.00465625,-0.000875
-5.71100e-06,0.00448437,-0.00078125
-5.71080e-06,0.0045625,-0.00096875
-5.71060e-06,0.00470313,-0.00084375
-5.71040e-06,0.00448437,-0.00109375
-5.71020e-06,0.0045,-0.001
-5.71000e-06,0.00501563,-0.00109375
-5.70980e-06,0.0044375,-0.0004375
-5.70960e-06,0.004625,-0.00129687
-5.70940e-06,0.0046875,-0.00104687
-5.70920e-06,0.00445313,-0.00107812
-5.70900e-06,0.00442188,-0.00134375
-5.70880e-06,0.00459375,-0.001125
-5.70860e-06,0.00440625,-0.000515625
-5.70840e-06,0.005,-0.00110937
-5.70820e-06,0.00467188,-0.00159375
-5.70800e-06,0.00478125,-0.00090625
-5.70780e-06,0.00465625,-0.00104687
-5.70760e-06,0.004875,-0.00134375
-5.70740e-06,0.00454688,-0.000953125
-5.70720e-06,0.00473437,-0.000875
-5.70700e-06,0.00442188,-0.00123437
-5.70680e-06,0.00428125,-0.00109375
-5.70660e-06,0.00464063,-0.00078125
-5.70640e-06,0.004625,-0.000890625
-5.70620e-06,0.00457813,-0.001
-5.70600e-06,0.00465625,-0.00065625
-5.70580e-06,0.00451563,-0.00065625
-5.70560e-06,0.00457813,-0.0005625
-5.70540e-06,0.0046875,-0.000765625
-5.70520e-06,0.00446875,-0.00128125
-5.70500e-06,0.00470313,-0.00103125
-5.70480e-06,0.00473437,-0.000796875
-5.70460e-06,0.00459375,-0.000609375
-5.70440e-06,0.00453125,-0.000671875
-5.70420e-06,0.0048125,-0.00075
-5.70400e-06,0.00426563,-0.0009375
-5.70380e-06,0.00439063,-0.00096875
-5.70360e-06,0.00514063,-0.00120312
-5.70340e-06,0.0045625,-0.00034375
-5.70320e-06,0.00471875,-0.00109375
-5.70300e-06,0.00453125,-0.00103125
-5.70280e-06,0.00459375,-0.0008125
-5.70260e-06,0.00476563,-0.0008125
-5.70240e-06,0.00465625,-0.001
