Model,DPO4104
Firmware Version,2.48

Point Format,Y,,,,Point Format,Y
Horizontal Units,S,,,,Horizontal Units,Hz
Horizontal Scale,2e-06,,,,Horizontal Scale,2.5e+08
Sample Interval,2e-10,,,,Sample Interval,25000
Record Length,100000,,,,Record Length,100000
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,1,1,,Probe Attenuation,1
Vertical Units,V,V,V,,Vertical Units,V
Vertical Offset,0,0,0,,Vertical Offset,0
Vertical Scale,0.1,0.1,1,,Vertical Scale,0.0005
Label,,,,,Label,
TIME,CH1,CH2,CH3,,TIME,MATH
1.75420e-06,0.00495313,0.000140625,0.81125,,1.45248e+09,7.03125e-07
1.75440e-06,0.00526562,0.00040625,0.814219,,1.45250e+09,3.90625e-07
1.75460e-06,0.00507813,0.00065625,0.818125,,1.45253e+09,4.6875e-07
1.75480e-06,0.00496875,0.000484375,0.817187,,1.45255e+09,5.46875e-07
1.75500e-06,0.00495313,0.0004375,0.813594,,1.45258e+09,8.59375e-07
1.75520e-06,0.00514062,0.000234375,0.811406,,1.45260e+09,1.17187e-06
1.75540e-06,0.00565625,0.000390625,0.814062,,1.45263e+09,1.01562e-06
1.75560e-06,0.00523437,0.000171875,0.812187,,1.45265e+09,9.375e-07
1.75580e-06,0.00545313,0.00025,0.81125,,1.45268e+09,8.59375e-07
1.75600e-06,0.00565625,0.000625,0.810312,,1.45270e+09,8.59375e-07
1.75620e-06,0.00559375,0.00101563,0.814688,,1.45273e+09,5.46875e-07
1.75640e-06,0.00521875,0.000578125,0.812656,,1.45275e+09,3.125e-07
1.75660e-06,0.0054375,0.00065625,0.811562,,1.45278e+09,5.46875e-07
1.75680e-06,0.00517187,-0.000140625,0.811719,,1.45280e+09,8.59375e-07
1.75700e-06,0.0054375,0.000703125,0.815625,,1.45283e+09,9.375e-07
1.75720e-06,0.00551562,0.000671875,0.815156,,1.45285e+09,1.01562e-06
1.75740e-06,0.00532813,4.6875e-05,0.808594,,1.45288e+09,9.375e-07
1.75760e-06,0.00546875,0.000265625,0.813906,,1.45290e+09,8.59375e-07
1.75780e-06,0.00553125,0.000671875,0.813281,,1.45293e+09,8.59375e-07
1.75800e-06,0.00539062,0.000890625,0.815469,,1.45295e+09,8.59375e-07
1.75820e-06,0.00529687,0.00053125,0.810312,,1.45298e+09,1.09375e-06
1.75840e-06,0.005125,0.000328125,0.811562,,1.45300e+09,1.32813e-06
1.75860e-06,0.0050625,0.000546875,0.812656,,1.45303e+09,1.17187e-06
1.75880e-06,0.00501562,-3.125e-05,0.810781,,1.45305e+09,1.09375e-06
1.75900e-06,0.00540625,0.000921875,0.818437,,1.45308e+09,1.09375e-06
1.75920e-06,0.00553125,0.000859375,0.81375,,1.45310e+09,1.17187e-06
1.75940e-06,0.00504687,0.000546875,0.812812,,1.45313e+09,1.09375e-06
1.75960e-06,0.00532813,0.00084375,0.815625,,1.45315e+09,1.09375e-06
1.75980e-06,0.005125,4.6875e-05,0.812344,,1.45318e+09,7.03125e-07
1.76000e-06,0.00514062,0.00025,0.813437,,1.45320e+09,3.125e-07
1.76020e-06,0.0051875,0.000375,0.81375,,1.45323e+09,4.6875e-07
1.76040e-06,0.0055625,0.00046875,0.815312,,1.45325e+09,7.03125e-07
1.76060e-06,0.005,0.000109375,0.811094,,1.45328e+09,6.25e-07
1.76080e-06,0.00540625,0.000453125,0.814688,,1.45330e+09,5.46875e-07
1.76100e-06,0.00539062,0.00078125,0.817187,,1.45333e+09,7.03125e-07
1.76120e-06,0.00504687,0.0006875,0.815937,,1.45335e+09,8.59375e-07
1.76140e-06,0.00525,0.00053125,0.811875,,1.45338e+09,8.59375e-07
1.76160e-06,0.00475,0.0001875,0.810937,,1.45340e+09,8.59375e-07
1.76180e-06,0.0055625,0.000515625,0.814375,,1.45343e+09,1.09375e-06
1.76200e-06,0.00526562,0.000203125,0.812187,,1.45345e+09,1.32813e-06
1.76220e-06,0.00540625,7.8125e-05,0.813281,,1.45348e+09,1.17187e-06
1.76240e-06,0.00551562,0.0004375,0.813281,,1.45350e+09,1.09375e-06
1.76260e-06,0.00529687,0.000671875,0.814844,,1.45353e+09,7.8125e-07
1.76280e-06,0.00540625,0.000234375,0.812812,,1.45355e+09,5.46875e-07
1.76300e-06,0.00557813,0.00075,0.812187,,1.45358e+09,5.46875e-07
1.76320e-06,0.00495313,0.000328125,0.811719,,1.45360e+09,5.46875e-07
1.76340e-06,0.00529687,0.000859375,0.815469,,1.45363e+09,6.25e-07
1.76360e-06,0.00534375,0.000875,0.809844,,1.45365e+09,7.03125e-07
1.76380e-06,0.00517187,7.8125e-05,0.810469,,1.45368e+09,7.8125e-07
1.76400e-06,0.00528125,7.8125e-05,0.811719,,1.45370e+09,9.375e-07
1.76420e-06,0.00539062,0.000640625,0.811562,,1.45373e+09,1.09375e-06
1.76440e-06,0.0053125,0.0006875,0.814219,,1.45375e+09,1.25e-06
1.76460e-06,0.00539062,0.00071875,0.813437,,1.45378e+09,1.32813e-06
1.76480e-06,0.004875,0.000203125,0.809531,,1.45380e+09,1.40625e-06
1.76500e-06,0.00514062,-7.8125e-05,0.811875,,1.45383e+09,1.5625e-06
1.76520e-06,0.0051875,-0.0001875,0.809844,,1.45385e+09,1.71875e-06
1.76540e-06,0.00539062,0.000375,0.812656,,1.45388e+09,1.64062e-06
1.76560e-06,0.00560937,0.00071875,0.817031,,1.45390e+09,1.64062e-06
1.76580e-06,0.00498437,0.000421875,0.812031,,1.45393e+09,1.32813e-06
1.76600e-06,0.00534375,0.000734375,0.817031,,1.45395e+09,1.01562e-06
1.76620e-06,0.00489062,0.000171875,0.809219,,1.45398e+09,8.59375e-07
1.76640e-06,0.00528125,0.00025,0.812969,,1.45400e+09,7.03125e-07
1.76660e-06,0.00482813,-3.125e-05,0.8125,,1.45403e+09,8.59375e-07
1.76680e-06,0.00551562,0.000375,0.815156,,1.45405e+09,1.01562e-06
1.76700e-06,0.00485937,0.000171875,0.811875,,1.45408e+09,1.01562e-06
1.76720e-06,0.00546875,0.00046875,0.8175,,1.45410e+09,1.01562e-06
1.76740e-06,0.00507813,0.00065625,0.814062,,1.45413e+09,8.59375e-07
1.76760e-06,0.0050625,0.0003125,0.812031,,1.45415e+09,7.03125e-07
1.76780e-06,0.00515625,0.000203125,0.813125,,1.45418e+09,5.46875e-07
1.76800e-06,0.00457813,0,0.8125,,1.45420e+09,3.90625e-07
1.76820e-06,0.0055625,0.000734375,0.813281,,1.45423e+09,3.90625e-07
1.76840e-06,0.00495313,0.00015625,0.809219,,1.45425e+09,4.6875e-07
1.76860e-06,0.00520313,1.5625e-05,0.81,,1.45428e+09,6.25e-07
1.76880e-06,0.00542187,0.00046875,0.814219,,1.45430e+09,7.8125e-07
1.76900e-06,0.00548437,0.000828125,0.812969,,1.45433e+09,8.59375e-07
1.76920e-06,0.00528125,0.000328125,0.811094,,1.45435e+09,1.01562e-06
1.76940e-06,0.00545313,0.000578125,0.812812,,1.45438e+09,9.375e-07
1.76960e-06,0.00526562,0.00034375,0.812344,,1.45440e+09,9.375e-07
1.76980e-06,0.00528125,0.0005625,0.812656,,1.45443e+09,8.59375e-07
1.77000e-06,0.00551562,0.00040625,0.808906,,1.45445e+09,7.8125e-07
1.77020e-06,0.00525,0.000125,0.808125,,1.45448e+09,5.46875e-07
1.77040e-06,0.00529687,0.000109375,0.810156,,1.45450e+09,3.90625e-07
1.77060e-06,0.0055625,0.000671875,0.814688,,1.45453e+09,4.6875e-07
1.77080e-06,0.00539062,0.0005,0.81375,,1.45455e+09,6.25e-07
1.77100e-06,0.00532813,0.00040625,0.813906,,1.45458e+09,5.46875e-07
1.77120e-06,0.00484375,7.8125e-05,0.812969,,1.45460e+09,5.46875e-07
1.77140e-06,0.00534375,0.00021875,0.815156,,1.45463e+09,5.46875e-07
1.77160e-06,0.005125,-4.6875e-05,0.811562,,1.45465e+09,5.46875e-07
1.77180e-06,0.00520313,0.00053125,0.813437,,1.45468e+09,3.90625e-07
1.77200e-06,0.00542187,0.000625,0.818281,,1.45470e+09,3.125e-07
1.77220e-06,0.00484375,0.00028125,0.812812,,1.45473e+09,3.125e-07
1.77240e-06,0.00546875,0.0003125,0.815,,1.45475e+09,3.125e-07
1.77260e-06,0.00523437,0.000234375,0.811719,,1.45478e+09,3.125e-07
1.77280e-06,0.00514062,0.000109375,0.812344,,1.45480e+09,3.90625e-07
1.77300e-06,0.0048125,-3.125e-05,0.810781,,1.45483e+09,4.6875e-07
1.77320e-06,0.0051875,0.0005625,0.811719,,1.45485e+09,6.25e-07
1.77340e-06,0.00484375,0,0.809844,,1.45488e+09,3.90625e-07
1.77360e-06,0.005375,0.00040625,0.814531,,1.45490e+09,2.34375e-07
1.77380e-06,0.00553125,0.000734375,0.817969,,1.45493e+09,2.34375e-07
1.77400e-06,0.005,0.000515625,0.813906,,1.45495e+09,3.125e-07
1.77420e-06,0.00498437,0.00025,0.813437,,1.45498e+09,3.90625e-07
1.77440e-06,0.00453125,-0.000125,0.811719,,1.45500e+09,4.6875e-07
1.77460e-06,0.0055625,0.00021875,0.814844,,1.45503e+09,5.46875e-07
1.77480e-06,0.00557813,0.00034375,0.812656,,1.45505e+09,6.25e-07
1.77500e-06,0.00539062,0.000453125,0.814844,,1.45508e+09,4.6875e-07
1.77520e-06,0.00559375,0.000546875,0.812031,,1.45510e+09,3.125e-07
1.77540e-06,0.00526562,0.000421875,0.813437,,1.45513e+09,4.6875e-07
1.77560e-06,0.0050625,0.00021875,0.812031,,1.45515e+09,7.03125e-07
1.77580e-06,0.0053125,0.000375,0.813437,,1.45518e+09,6.25e-07
1.77600e-06,0.00521875,0.00034375,0.812656,,1.45520e+09,6.25e-07
1.77620e-06,0.00542187,0.00040625,0.814531,,1.45523e+09,3.90625e-07
1.77640e-06,0.0051875,0.000359375,0.80875,,1.45525e+09,2.34375e-07
1.77660e-06,0.00525,-0.0003125,0.808125,,1.45528e+09,3.90625e-07
1.77680e-06,0.00523437,-0.000140625,0.810625,,1.45530e+09,5.46875e-07
1.77700e-06,0.00546875,0.00034375,0.814219,,1.45533e+09,5.46875e-07
1.77720e-06,0.00528125,0.000734375,0.813281,,1.45535e+09,5.46875e-07
1.77740e-06,0.00540625,0.0006875,0.816719,,1.45538e+09,5.46875e-07
1.77760e-06,0.004875,0.00015625,0.811562,,1.45540e+09,5.46875e-07
1.77780e-06,0.00517187,0.000296875,0.811875,,1.45543e+09,4.6875e-07
1.77800e-06,0.00482813,-7.8125e-05,0.811094,,1.45545e+09,3.90625e-07
1.77820e-06,0.0054375,0.00034375,0.812656,,1.45548e+09,3.90625e-07
1.77840e-06,0.00545313,0.000359375,0.812187,,1.45550e+09,4.6875e-07
1.77860e-06,0.004625,0.000359375,0.812656,,1.45553e+09,3.125e-07
1.77880e-06,0.00534375,0.00040625,0.814531,,1.45555e+09,1.5625e-07
1.77900e-06,0.0051875,0.000578125,0.813125,,1.45558e+09,2.34375e-07
1.77920e-06,0.00501562,0.00028125,0.812344,,1.45560e+09,3.90625e-07
1.77940e-06,0.00479687,0.00028125,0.81125,,1.45563e+09,6.25e-07
1.77960e-06,0.00546875,0.0008125,0.813281,,1.45565e+09,9.375e-07
1.77980e-06,0.0046875,-0.00021875,0.81,,1.45568e+09,7.03125e-07
1.78000e-06,0.00539062,0.000671875,0.815625,,1.45570e+09,5.46875e-07
1.78020e-06,0.00485937,0.00075,0.818594,,1.45573e+09,5.46875e-07
1.78040e-06,0.00478125,0.000359375,0.812656,,1.45575e+09,5.46875e-07
1.78060e-06,0.00515625,0.00034375,0.814219,,1.45578e+09,4.6875e-07
1.78080e-06,0.00457813,-7.8125e-05,0.811406,,1.45580e+09,4.6875e-07
1.78100e-06,0.005375,0.0003125,0.814531,,1.45583e+09,6.25e-07
1.78120e-06,0.00535937,0.000203125,0.813906,,1.45585e+09,7.8125e-07
1.78140e-06,0.00517187,9.375e-05,0.81125,,1.45588e+09,1.09375e-06
1.78160e-06,0.00553125,0.000375,0.809063,,1.45590e+09,1.40625e-06
1.78180e-06,0.00564062,0.00071875,0.81125,,1.45593e+09,1.17187e-06
1.78200e-06,0.0051875,0.000515625,0.81375,,1.45595e+09,9.375e-07
1.78220e-06,0.00509375,0.000171875,0.813281,,1.45598e+09,7.8125e-07
1.78240e-06,0.00528125,6.25e-05,0.810937,,1.45600e+09,7.03125e-07
1.78260e-06,0.00523437,0.000390625,0.814062,,1.45603e+09,8.59375e-07
1.78280e-06,0.0053125,0.000578125,0.809219,,1.45605e+09,1.01562e-06
1.78300e-06,0.00525,0.000125,0.807812,,1.45608e+09,8.59375e-07
1.78320e-06,0.00528125,-0.00025,0.809687,,1.45610e+09,7.03125e-07
1.78340e-06,0.00528125,0.0004375,0.814219,,1.45613e+09,6.25e-07
1.78360e-06,0.0055,0.000953125,0.814688,,1.45615e+09,6.25e-07
1.78380e-06,0.00495313,0.000390625,0.810625,,1.45618e+09,3.125e-07
1.78400e-06,0.00473437,0.00040625,0.810625,,1.45620e+09,7.8125e-08
1.78420e-06,0.005125,0.00021875,0.812031,,1.45623e+09,3.90625e-07
1.78440e-06,0.00498437,-9.375e-05,0.810937,,1.45625e+09,7.03125e-07
1.78460e-06,0.005375,0.000625,0.815937,,1.45628e+09,6.25e-07
1.78480e-06,0.00525,0.000421875,0.813125,,1.45630e+09,6.25e-07
1.78500e-06,0.00517187,0.000328125,0.812656,,1.45633e+09,8.59375e-07
1.78520e-06,0.00514062,0.000109375,0.81125,,1.45635e+09,1.09375e-06
1.78540e-06,0.00542187,0.000328125,0.813594,,1.45638e+09,9.375e-07
1.78560e-06,0.00523437,0.000265625,0.812031,,1.45640e+09,8.59375e-07
1.78580e-06,0.00521875,-9.375e-05,0.812812,,1.45643e+09,9.375e-07
1.78600e-06,0.00557813,0.000609375,0.812031,,1.45645e+09,1.09375e-06
1.78620e-06,0.00479687,-0.000171875,0.810156,,1.45648e+09,9.375e-07
1.78640e-06,0.00517187,0.0005,0.814219,,1.45650e+09,8.59375e-07
1.78660e-06,0.005,0.000671875,0.817187,,1.45653e+09,7.03125e-07
1.78680e-06,0.00528125,0.0004375,0.816406,,1.45655e+09,5.46875e-07
1.78700e-06,0.00540625,0.000390625,0.814844,,1.45658e+09,3.90625e-07
1.78720e-06,0.00460937,-9.375e-05,0.811875,,1.45660e+09,2.34375e-07
1.78740e-06,0.00546875,0.00025,0.816719,,1.45663e+09,3.125e-07
1.78760e-06,0.00545313,0.000140625,0.810156,,1.45665e+09,3.90625e-07
1.78780e-06,0.00534375,4.6875e-05,0.810625,,1.45668e+09,3.125e-07
1.78800e-06,0.00526562,0.000578125,0.811875,,1.45670e+09,3.125e-07
1.78820e-06,0.00535937,0.000546875,0.811875,,1.45673e+09,3.125e-07
1.78840e-06,0.00514062,4.6875e-05,0.808906,,1.45675e+09,3.90625e-07
1.78860e-06,0.00539062,0.0006875,0.815312,,1.45678e+09,4.6875e-07
1.78880e-06,0.0049375,0.000109375,0.810937,,1.45680e+09,5.46875e-07
1.78900e-06,0.00528125,0.000515625,0.814375,,1.45683e+09,5.46875e-07
1.78920e-06,0.0051875,0.000375,0.812812,,1.45685e+09,5.46875e-07
1.78940e-06,0.00517187,0.000203125,0.808437,,1.45688e+09,3.90625e-07
1.78960e-06,0.00495313,-1.5625e-05,0.810312,,1.45690e+09,2.34375e-07
1.78980e-06,0.0053125,0.000640625,0.814688,,1.45693e+09,3.90625e-07
1.79000e-06,0.00529687,0.00075,0.815,,1.45695e+09,6.25e-07
1.79020e-06,0.00546875,0.00053125,0.811875,,1.45698e+09,7.03125e-07
1.79040e-06,0.0048125,0.00025,0.810937,,1.45700e+09,7.8125e-07
1.79060e-06,0.00559375,0.00040625,0.811875,,1.45703e+09,7.03125e-07
1.79080e-06,0.005,7.8125e-05,0.810625,,1.45705e+09,7.03125e-07
1.79100e-06,0.00528125,0.000671875,0.81625,,1.45708e+09,6.25e-07
1.79120e-06,0.00503125,0.000421875,0.814062,,1.45710e+09,5.46875e-07
1.79140e-06,0.005,0.000265625,0.812656,,1.45713e+09,7.03125e-07
1.79160e-06,0.00525,0.000453125,0.814844,,1.45715e+09,8.59375e-07
1.79180e-06,0.00503125,0.00028125,0.813437,,1.45718e+09,1.01562e-06
1.79200e-06,0.00473437,-1.5625e-05,0.814531,,1.45720e+09,1.17187e-06
1.79220e-06,0.00535937,0.000109375,0.810781,,1.45723e+09,9.375e-07
1.79240e-06,0.00551562,0.000953125,0.813594,,1.45725e+09,7.03125e-07
1.79260e-06,0.0046875,6.25e-05,0.811094,,1.45728e+09,4.6875e-07
1.79280e-06,0.00535937,0.0005,0.814844,,1.45730e+09,3.125e-07
1.79300e-06,0.00498437,0.000578125,0.818594,,1.45733e+09,5.46875e-07
1.79320e-06,0.00478125,0.000203125,0.815781,,1.45735e+09,7.8125e-07
1.79340e-06,0.00525,0.00034375,0.813281,,1.45738e+09,8.59375e-07
1.79360e-06,0.00446875,-4.6875e-05,0.8125,,1.45740e+09,9.375e-07
1.79380e-06,0.00503125,0.00025,0.814375,,1.45743e+09,7.03125e-07
1.79400e-06,0.005625,0.000234375,0.812656,,1.45745e+09,5.46875e-07
1.79420e-06,0.00528125,0.00015625,0.810312,,1.45748e+09,3.125e-07
1.79440e-06,0.00526562,0.000125,0.810625,,1.45750e+09,1.5625e-07
1.79460e-06,0.00542187,0.000828125,0.814375,,1.45753e+09,6.25e-07
1.79480e-06,0.00496875,0.00046875,0.81,,1.45755e+09,1.17187e-06
1.79500e-06,0.0054375,0.000609375,0.813125,,1.45758e+09,1.32813e-06
1.79520e-06,0.00490625,1.5625e-05,0.811875,,1.45760e+09,1.48437e-06
1.79540e-06,0.00517187,0.000609375,0.816094,,1.45763e+09,1.09375e-06
1.79560e-06,0.00517187,0.000390625,0.809687,,1.45765e+09,7.03125e-07
1.79580e-06,0.00501562,-0.000390625,0.809219,,1.45768e+09,4.6875e-07
1.79600e-06,0.00514062,-3.125e-05,0.810312,,1.45770e+09,3.125e-07
1.79620e-06,0.00523437,0.000203125,0.812656,,1.45773e+09,5.46875e-07
1.79640e-06,0.00529687,0.00090625,0.813906,,1.45775e+09,8.59375e-07
1.79660e-06,0.00517187,0.000578125,0.811094,,1.45778e+09,9.375e-07
1.79680e-06,0.00478125,0.000234375,0.812812,,1.45780e+09,1.09375e-06
1.79700e-06,0.00520313,0.0003125,0.812656,,1.45783e+09,7.8125e-07
1.79720e-06,0.0050625,0.000109375,0.811875,,1.45785e+09,4.6875e-07
1.79740e-06,0.0053125,0.00028125,0.815781,,1.45788e+09,3.125e-07
1.79760e-06,0.00510937,0.00028125,0.812969,,1.45790e+09,1.5625e-07
1.79780e-06,0.00504687,0.0003125,0.812812,,1.45793e+09,5.46875e-07
1.79800e-06,0.00539062,0.000171875,0.81125,,1.45795e+09,9.375e-07
1.79820e-06,0.005125,0.000109375,0.811875,,1.45798e+09,9.375e-07
1.79840e-06,0.005125,4.6875e-05,0.814531,,1.45800e+09,1.01562e-06
1.79860e-06,0.00546875,0.000359375,0.811719,,1.45803e+09,7.03125e-07
1.79880e-06,0.0055625,0.000390625,0.812031,,1.45805e+09,4.6875e-07
1.79900e-06,0.00475,-7.8125e-05,0.81,,1.45808e+09,3.90625e-07
1.79920e-06,0.00523437,0.00028125,0.815312,,1.45810e+09,3.125e-07
1.79940e-06,0.00495313,0.00065625,0.818281,,1.45813e+09,3.125e-07
1.79960e-06,0.00473437,0.000265625,0.814844,,1.45815e+09,3.125e-07
1.79980e-06,0.00523437,0.00025,0.813594,,1.45818e+09,3.125e-07
1.80000e-06,0.00475,-4.6875e-05,0.811875,,1.45820e+09,3.125e-07
1.80020e-06,0.00535937,0.0005625,0.814375,,1.45823e+09,4.6875e-07
1.80040e-06,0.00529687,6.25e-05,0.811875,,1.45825e+09,6.25e-07
1.80060e-06,0.00526562,0.000125,0.809063,,1.45828e+09,4.6875e-07
1.80080e-06,0.00504687,0,0.810937,,1.45830e+09,3.90625e-07
1.80100e-06,0.005375,0.000484375,0.814219,,1.45833e+09,5.46875e-07
1.80120e-06,0.00501562,-0.000140625,0.811406,,1.45835e+09,7.8125e-07
1.80140e-06,0.0055625,0.00059375,0.815312,,1.45838e+09,8.59375e-07
1.80160e-06,0.00496875,-4.6875e-05,0.81125,,1.45840e+09,9.375e-07
1.80180e-06,0.00529687,0.00053125,0.814844,,1.45843e+09,7.03125e-07
1.80200e-06,0.00517187,0.000234375,0.813125,,1.45845e+09,5.46875e-07
1.80220e-06,0.00509375,-0.000171875,0.808594,,1.45848e+09,6.25e-07
1.80240e-06,0.00532813,7.8125e-05,0.811719,,1.45850e+09,7.03125e-07
1.80260e-06,0.00570313,0.000296875,0.813594,,1.45853e+09,1.01562e-06
1.80280e-06,0.00545313,0.000671875,0.816562,,1.45855e+09,1.32813e-06
1.80300e-06,0.00525,0.0004375,0.810781,,1.45858e+09,1.32813e-06
1.80320e-06,0.00496875,0.000203125,0.814062,,1.45860e+09,1.40625e-06
1.80340e-06,0.00546875,0.000171875,0.815625,,1.45863e+09,1.25e-06
1.80360e-06,0.00496875,0,0.812187,,1.45865e+09,1.09375e-06
1.80380e-06,0.00520313,0.000390625,0.81375,,1.45868e+09,1.01562e-06
1.80400e-06,0.00529687,0.000609375,0.8175,,1.45870e+09,9.375e-07
1.80420e-06,0.00498437,0.000375,0.812187,,1.45873e+09,9.375e-07
1.80440e-06,0.00514062,0.00028125,0.81375,,1.45875e+09,9.375e-07
1.80460e-06,0.0050625,0.00015625,0.810625,,1.45878e+09,1.01562e-06
1.80480e-06,0.00534375,0,0.809844,,1.45880e+09,1.09375e-06
1.80500e-06,0.00546875,0.000109375,0.812656,,1.45883e+09,8.59375e-07
1.80520e-06,0.0054375,0.000796875,0.816406,,1.45885e+09,6.25e-07
1.80540e-06,0.00479687,-4.6875e-05,0.810937,,1.45888e+09,4.6875e-07
1.80560e-06,0.0053125,0.0005625,0.81625,,1.45890e+09,3.90625e-07
1.80580e-06,0.00507813,0.000625,0.82,,1.45893e+09,2.34375e-07
1.80600e-06,0.00492187,0.00034375,0.815781,,1.45895e+09,1.5625e-07
1.80620e-06,0.00498437,0.00021875,0.813594,,1.45898e+09,7.8125e-08
1.80640e-06,0.00451562,-1.5625e-05,0.812344,,1.45900e+09,7.8125e-08
1.80660e-06,0.00535937,0.0004375,0.815312,,1.45903e+09,3.90625e-07
1.80680e-06,0.00476562,-1.5625e-05,0.809375,,1.45905e+09,7.03125e-07
1.80700e-06,0.00532813,4.6875e-05,0.811406,,1.45908e+09,9.375e-07
1.80720e-06,0.0050625,0.00025,0.811719,,1.45910e+09,1.25e-06
1.80740e-06,0.00548437,0.000703125,0.813594,,1.45913e+09,1.09375e-06
1.80760e-06,0.00496875,0.00021875,0.811719,,1.45915e+09,9.375e-07
1.80780e-06,0.00520313,0.00021875,0.814219,,1.45918e+09,5.46875e-07
1.80800e-06,0.00485937,-0.000203125,0.810781,,1.45920e+09,2.34375e-07
1.80820e-06,0.00520313,0.00015625,0.812656,,1.45923e+09,4.6875e-07
1.80840e-06,0.00545313,0.000765625,0.816562,,1.45925e+09,7.8125e-07
1.80860e-06,0.0049375,-0.00028125,0.807812,,1.45928e+09,6.25e-07
1.80880e-06,0.00503125,0,0.812187,,1.45930e+09,4.6875e-07
1.80900e-06,0.00540625,0.0005625,0.812969,,1.45933e+09,3.90625e-07
1.80920e-06,0.00534375,0.000921875,0.812187,,1.45935e+09,3.125e-07
1.80940e-06,0.00526562,0.0004375,0.808594,,1.45938e+09,4.6875e-07
1.80960e-06,0.00465625,9.375e-05,0.811562,,1.45940e+09,7.03125e-07
1.80980e-06,0.00534375,0,0.813281,,1.45943e+09,8.59375e-07
1.81000e-06,0.00492187,-0.000109375,0.812031,,1.45945e+09,1.09375e-06
1.81020e-06,0.00515625,0.000578125,0.813906,,1.45948e+09,1.01562e-06
1.81040e-06,0.00534375,0.000484375,0.809063,,1.45950e+09,9.375e-07
1.81060e-06,0.0048125,0.000234375,0.812344,,1.45953e+09,5.46875e-07
1.81080e-06,0.0051875,0.0003125,0.815625,,1.45955e+09,2.34375e-07
1.81100e-06,0.00492187,0.000203125,0.814219,,1.45958e+09,4.6875e-07
1.81120e-06,0.00509375,-0.000234375,0.813594,,1.45960e+09,7.03125e-07
1.81140e-06,0.00551562,3.125e-05,0.812344,,1.45963e+09,7.8125e-07
1.81160e-06,0.00542187,0.000328125,0.810625,,1.45965e+09,8.59375e-07
1.81180e-06,0.00476562,-0.00025,0.810312,,1.45968e+09,7.8125e-07
1.81200e-06,0.00535937,0.00034375,0.815,,1.45970e+09,7.8125e-07
1.81220e-06,0.00515625,0.000609375,0.817656,,1.45973e+09,7.03125e-07
1.81240e-06,0.00501562,0.000109375,0.817812,,1.45975e+09,7.03125e-07
1.81260e-06,0.00507813,0.000359375,0.817812,,1.45978e+09,5.46875e-07
1.81280e-06,0.00439062,0.00015625,0.813125,,1.45980e+09,4.6875e-07
1.81300e-06,0.00528125,0.00015625,0.815469,,1.45983e+09,7.8125e-07
1.81320e-06,0.005,-3.125e-05,0.811094,,1.45985e+09,1.09375e-06
1.81340e-06,0.005,0.000125,0.812812,,1.45988e+09,1.25e-06
1.81360e-06,0.005125,0.000234375,0.811406,,1.45990e+09,1.40625e-06
1.81380e-06,0.00529687,0.00046875,0.813125,,1.45993e+09,1.01562e-06
1.81400e-06,0.0050625,-1.5625e-05,0.809687,,1.45995e+09,6.25e-07
1.81420e-06,0.00545313,0.000609375,0.813281,,1.45998e+09,7.03125e-07
1.81440e-06,0.00504687,0.00025,0.811719,,1.46000e+09,7.8125e-07
1.81460e-06,0.0053125,0.0005,0.815469,,1.46003e+09,7.03125e-07
1.81480e-06,0.00540625,0.0004375,0.810312,,1.46005e+09,6.25e-07
1.81500e-06,0.00492187,-0.000453125,0.808594,,1.46008e+09,5.46875e-07
1.81520e-06,0.00523437,-6.25e-05,0.812656,,1.46010e+09,4.6875e-07
1.81540e-06,0.00535937,0.000203125,0.81375,,1.46013e+09,7.03125e-07
1.81560e-06,0.005375,0.000296875,0.813281,,1.46015e+09,1.01562e-06
1.81580e-06,0.00526562,0.0005625,0.81,,1.46018e+09,9.375e-07
1.81600e-06,0.00467187,-0.000203125,0.812344,,1.46020e+09,8.59375e-07
1.81620e-06,0.00498437,-7.8125e-05,0.814844,,1.46023e+09,7.03125e-07
1.81640e-06,0.00496875,6.25e-05,0.812344,,1.46025e+09,6.25e-07
1.81660e-06,0.005375,0.00040625,0.815156,,1.46028e+09,6.25e-07
1.81680e-06,0.0055,0.000609375,0.817656,,1.46030e+09,6.25e-07
1.81700e-06,0.00503125,0.000234375,0.810312,,1.46033e+09,7.03125e-07
1.81720e-06,0.00535937,0.000328125,0.815469,,1.46035e+09,7.8125e-07
1.81740e-06,0.00501562,3.125e-05,0.812656,,1.46038e+09,5.46875e-07
1.81760e-06,0.00514062,0,0.813594,,1.46040e+09,3.125e-07
1.81780e-06,0.0045625,-0.000203125,0.810625,,1.46043e+09,3.90625e-07
1.81800e-06,0.00545313,0.0004375,0.8125,,1.46045e+09,4.6875e-07
1.81820e-06,0.00478125,-0.0001875,0.810312,,1.46048e+09,4.6875e-07
1.81840e-06,0.00535937,0.000359375,0.817187,,1.46050e+09,4.6875e-07
1.81860e-06,0.00495313,0.0006875,0.818437,,1.46053e+09,3.125e-07
1.81880e-06,0.00514062,0.0001875,0.814062,,1.46055e+09,1.5625e-07
1.81900e-06,0.00521875,0.000375,0.818437,,1.46058e+09,4.6875e-07
1.81920e-06,0.00467187,-7.8125e-05,0.811719,,1.46060e+09,7.8125e-07
1.81940e-06,0.00514062,0.000296875,0.816094,,1.46063e+09,7.03125e-07
