time	V_in
1.06567063489375968E-7	-9.99709316865734898E-3
1.06618036025389862E-7	-9.93598884289604278E-3
1.06672619221187892E-7	-9.88904772932280984E-3
1.06740598020169819E-7	-9.84494233236779515E-3
1.06815236234821342E-7	-9.80077073039291946E-3
1.06865840299854886E-7	-9.76569299204027530E-3
1.06920079585510952E-7	-9.72425212666314742E-3
1.06988069018929011E-7	-9.66880842564992804E-3
1.07067172927061494E-7	-9.60300938077376287E-3
1.07118163274554501E-7	-9.56131007322636073E-3
1.07172763784352876E-7	-9.51799886230213232E-3
1.07240762295069292E-7	-9.46606249141074230E-3
1.07315181823973083E-7	-9.40868444335882259E-3
1.07365771271833355E-7	-9.37375413371532851E-3
1.07419996629377890E-7	-9.34063541429688904E-3
1.07488009743544755E-7	-9.30677451315510851E-3
1.07567292171236284E-7	-9.27665540161587998E-3
1.07618301517692716E-7	-9.25988993773331615E-3
1.07672920679107365E-7	-9.23677530870778440E-3
1.07740942055541900E-7	-9.19438274934380928E-3
1.07815127259790966E-7	-9.13050962908454977E-3
1.07865701519019863E-7	-9.07997138067127096E-3
1.07919912288122632E-7	-9.02524032242935625E-3
1.07987953238726853E-7	-8.95897709312822244E-3
1.08067421390626950E-7	-8.88323873311443535E-3
1.08118450851226933E-7	-8.83360139680370082E-3
1.08173089991784344E-7	-8.77840872169200992E-3
1.08241137690394651E-7	-8.70912105378295820E-3
1.08315073408408891E-7	-8.63756823659145923E-3
1.08365632043676796E-7	-8.59860457419756052E-3
1.08419827662302315E-7	-8.56657571447506250E-3
1.08487901079563875E-7	-8.54066773888351172E-3
1.08567560492435145E-7	-8.52785427901486770E-3
1.08618611061394432E-7	-8.52630663748269946E-3
1.08673271460247434E-7	-8.52734885978560442E-3
1.08741349189368597E-7	-8.52519557376568216E-3
1.08815021253648436E-7	-8.51608606842897586E-3
1.08865564002027537E-7	-8.50445743916868224E-3
1.08919744038911559E-7	-8.48750562354367943E-3
1.08987854977382126E-7	-8.46263088301306077E-3
1.09067709051313932E-7	-8.42838315766561053E-3
1.09118781546898092E-7	-8.40890808151746683E-3
1.09173464388722730E-7	-8.39311355358325883E-3
1.09241576026994736E-7	-8.38426600029659497E-3
1.09314971861487464E-7	-8.39147422522072972E-3
1.09365498666655547E-7	-8.40644132423535950E-3
1.09419662854233124E-7	-8.42580417631388379E-3
1.09487816696664320E-7	-8.44804898222675149E-3
1.09567866242238887E-7	-8.46311189576644196E-3
1.09618961248778146E-7	-8.46338032769785542E-3
1.09673667570960531E-7	-8.45789687063990137E-3
1.09741817050331414E-7	-8.44456564383100350E-3
1.09814926324303475E-7	-8.42759183959232772E-3
1.09865437364716767E-7	-8.41580586445656209E-3
1.09919585629605221E-7	-8.40613556977464249E-3
1.09987787936149850E-7	-8.40063533179689159E-3
1.10068030789342441E-7	-8.40446806795689128E-3
1.10119148601261929E-7	-8.41578062573364960E-3
1.10173879236913153E-7	-8.43444712461406887E-3
1.10242070389884783E-7	-8.46415856970090985E-3
1.10314885686369735E-7	-8.50157515435912714E-3
1.10365381392901130E-7	-8.52813018897260378E-3
1.10419513880401388E-7	-8.55746984283280732E-3
1.10487770179546918E-7	-8.59413673180198323E-3
1.10568200944649697E-7	-8.63572830552491233E-3
1.10619341519043424E-7	-8.65966703111752523E-3
1.10674097039907116E-7	-8.68231031246934926E-3
1.10742333416194350E-7	-8.70465906359754982E-3
1.10814850856229263E-7	-8.72145514489211671E-3
1.10865331914950493E-7	-8.73051122854724149E-3
1.10919449003763670E-7	-8.74033477799691738E-3
1.10987764529528543E-7	-8.75628527420191283E-3
1.11068374510387069E-7	-8.78147319021787531E-3
1.11119537435438587E-7	-8.80144192751061993E-3
1.11174318100119995E-7	-8.82480203103370897E-3
1.11242602764505949E-7	-8.85479395898851784E-3
1.11314822516394818E-7	-8.88575190967397432E-3
1.11365289853349947E-7	-8.90703410115335359E-3
1.11419392157078079E-7	-8.92966543524233813E-3
1.11487771547767722E-7	-8.95547036367686644E-3
1.11568548914655596E-7	-8.98195606448223849E-3
1.11619733400675569E-7	-8.99695996941815324E-3
1.11674539114439275E-7	-9.01370910759288435E-3
1.11742874444203810E-7	-9.04017352422685327E-3
1.11814801044751810E-7	-9.07780366710621145E-3
1.11865255791778573E-7	-9.11333134450155136E-3
1.11919344144940447E-7	-9.15945479648964422E-3
1.11987791130415815E-7	-9.22600641895408735E-3
1.12068721342241728E-7	-9.31083884524165839E-3
1.12119926239899947E-7	-9.36470540177247557E-3
1.12174756532151032E-7	-9.42194767023072188E-3
1.12243144037274001E-7	-9.49320349737914526E-3
1.12314786463249261E-7	-9.56828183759414408E-3
1.12365229906857711E-7	-9.62225470915208447E-3
1.12419305335062303E-7	-9.67967745870331520E-3
1.12487822449008057E-7	-9.74794428134185509E-3
1.12568888911217280E-7	-9.81855212799306898E-3
1.12620112757813029E-7	-9.85718329803277271E-3
1.12674966782023733E-7	-9.89337351403652754E-3
1.12743406972537041E-7	-9.93633367430125958E-3
1.12814778426540907E-7	-9.98040512862633022E-3
1.12865211944897070E-7	-1.00119857660759837E-2
1.12919275621163395E-7	-1.00446801719691603E-2
1.12987863978699687E-7	-1.00839656361019014E-2
1.13069048874552691E-7	-1.01260794869123361E-2
1.13120289964601173E-7	-1.01501186407936284E-2
1.13175166522916792E-7	-1.01752700622538383E-2
1.13243658844042727E-7	-1.02055661193616332E-2
1.13314776256098848E-7	-1.02341404150731941E-2
1.13365201251433723E-7	-1.02520097634682794E-2
1.13419254442892159E-7	-1.02689612606267855E-2
1.13487913619331171E-7	-1.02900162079146118E-2
1.13569198818001516E-7	-1.03211538475274645E-2
1.13620455290200173E-7	-1.03509838846462943E-2
1.13675352881649827E-7	-1.03936268053029401E-2
1.13743895728779276E-7	-1.04618026111968021E-2
1.13814779015663348E-7	-1.05445290130916103E-2
1.13865196850203598E-7	-1.06062858214699451E-2
1.13919240860967452E-7	-1.06723747964436710E-2
1.13987968894138803E-7	-1.07543257300102413E-2
1.14069336824158274E-7	-1.08472450967730594E-2
1.14120606754146903E-7	-1.09032420916884121E-2
1.14175523642018817E-7	-1.09630696685880635E-2
1.14244114455782930E-7	-1.10377583576628058E-2
1.14314785614733139E-7	-1.11140985857178598E-2
1.14365197557261067E-7	-1.11688515571725966E-2
1.14419233673681919E-7	-1.12272785660996055E-2
1.14488027192647168E-7	-1.13012218977106538E-2
1.14569461578852350E-7	-1.13882123247908118E-2
1.14620743066857744E-7	-1.14402184804377871E-2
1.14675677358156047E-7	-1.14899760233537562E-2
1.14744312787642944E-7	-1.15430370049835762E-2
1.14814794921227525E-7	-1.15850409509741925E-2
1.14865202108949438E-7	-1.16074625477767057E-2
1.14919231552668677E-7	-1.16273590803432425E-2
1.14988086014818713E-7	-1.16491676208640116E-2
1.15069572408037057E-7	-1.16717231035173485E-2
1.15120863652451000E-7	-1.16847975832362749E-2
1.15175813381046654E-7	-1.16982458871456840E-2
1.15244489493602909E-7	-1.17141024976354902E-2
1.15314805864163872E-7	-1.17305804126536706E-2
1.15365209281472647E-7	-1.17447937678297198E-2
1.15419233173933256E-7	-1.17633002489512917E-2
1.15488143175984903E-7	-1.17945093804573276E-2
1.15569669247208617E-7	-1.18433547374994541E-2
1.15620968598629381E-7	-1.18800054773291630E-2
1.15675931803958809E-7	-1.19237123137061141E-2
1.15744644315138312E-7	-1.19818642325209579E-2
1.15814817511791057E-7	-1.20431804924635855E-2
1.15865217984649238E-7	-1.20882039575499634E-2
1.15919237324561708E-7	-1.21376160450293025E-2
1.15988196944795652E-7	-1.22013098504195128E-2
1.16069752557007688E-7	-1.22759744540277205E-2
1.16121058551153378E-7	-1.23230587050381724E-2
1.16176033345898810E-7	-1.23740190715475729E-2
1.16244777843578251E-7	-1.24400418490783338E-2
1.16314829118002416E-7	-1.25101649783242763E-2
1.16365227320695186E-7	-1.25612736799556801E-2
1.16419242973922055E-7	-1.26138559474847600E-2
1.16488246104183446E-7	-1.26766371465726024E-2
1.16569823205309309E-7	-1.27417455211713015E-2
1.16621134576492458E-7	-1.27756656005676894E-2
1.16676119199068129E-7	-1.28060357257632851E-2
1.16744891340655199E-7	-1.28357771042207802E-2
1.16814840137361320E-7	-1.28566367445145358E-2
1.16865236607519218E-7	-1.28657773873638481E-2
1.16919249307367457E-7	-1.28707315979641734E-2
1.16988289942040291E-7	-1.28717030763470652E-2
1.17069882337174613E-7	-1.28668748914762165E-2
1.17121198016134986E-7	-1.28633939442353595E-2
1.17176190866387908E-7	-1.28594953897811459E-2
1.17244986535526019E-7	-1.28565847616010331E-2
1.17314850214642052E-7	-1.28577168691337174E-2
1.17365245372567406E-7	-1.28616428635140689E-2
1.17419255727719252E-7	-1.28690024803113201E-2
1.17488328189574576E-7	-1.28839098158738063E-2
1.17569931250699677E-7	-1.29073182157291599E-2
1.17621250351436046E-7	-1.29233252601471560E-2
1.17676250010216554E-7	-1.29410171942563634E-2
1.17745065427378748E-7	-1.29619372579182457E-2
1.17814859157524054E-7	-1.29810392797771224E-2
1.17865253326616748E-7	-1.29944510158137816E-2
1.17919261833831657E-7	-1.30104024790913231E-2
1.17988360929646552E-7	-1.30357405421264883E-2
1.18069971291062692E-7	-1.30753708198627949E-2
1.18121293091139234E-7	-1.31066496503299978E-2
1.18176298325988061E-7	-1.31435006198092097E-2
1.18245130114189179E-7	-1.31922558272424473E-2
1.18314866901189109E-7	-1.32408629211407458E-2
1.18365260327272104E-7	-1.32722763261506249E-2
1.18419267386361104E-7	-1.33011355572940682E-2
1.18488388495788821E-7	-1.33302820665663213E-2
1.18570003768946819E-7	-1.33517475840252509E-2
1.18621327686972000E-7	-1.33562146501782331E-2
1.18676337447018643E-7	-1.33545543658300891E-2
1.18745182658642068E-7	-1.33455655264398576E-2
1.18814873471944704E-7	-1.33316497813547485E-2
1.18865266340249898E-7	-1.33201738666412184E-2
1.18919272269420184E-7	-1.33065767355665576E-2
1.18988411377486392E-7	-1.32872877784730981E-2
1.19070029904354713E-7	-1.32612721093383956E-2
1.19121355477316815E-7	-1.32416936929469431E-2
1.19176368880676864E-7	-1.32173778542143272E-2
1.19245224993910104E-7	-1.31841055352196812E-2
1.19314878954622516E-7	-1.31495631084039344E-2
1.19365271403947659E-7	-1.31255348197119948E-2
1.19419276454259427E-7	-1.31023944628819411E-2
1.19488430141023061E-7	-1.30758008697590267E-2
1.19570050793297655E-7	-1.30464405315778054E-2
1.19621377655458816E-7	-1.30284376045752515E-2
1.19676393972139006E-7	-1.30096791717603510E-2
1.19745258866073190E-7	-1.29891236707063595E-2
1.19814883466184696E-7	-1.29740225336348325E-2
1.19865275600236476E-7	-1.29671946190410359E-2
1.19919279968468984E-7	-1.29634361120204766E-2
1.19988445369603380E-7	-1.29634185453507444E-2
1.20070067392962287E-7	-1.29693849495838509E-2
1.20121395257210484E-7	-1.29760676462912428E-2
1.20176413889986766E-7	-1.29854798311258079E-2
1.20245285806642932E-7	-1.29987005974179204E-2
1.20314887136157167E-7	-1.30103964489482338E-2
1.20365279032375661E-7	-1.30152371593084104E-2
1.20419282872020394E-7	-1.30156664433116687E-2
1.20488457622392686E-7	-1.30081737085318894E-2
1.20570080520420064E-7	-1.29880662225804722E-2
1.20621409162399917E-7	-1.29696100902149425E-2
1.20676429627497228E-7	-1.29450596572308863E-2
1.20745307127519519E-7	-1.29103133377735602E-2
1.20814890093348537E-7	-1.28714790531640721E-2
1.20865281809625391E-7	-1.28403266734028132E-2
1.20919285240002972E-7	-1.28032825465265754E-2
1.20988467409765255E-7	-1.27506583286343789E-2
1.21070090860287749E-7	-1.26822041147951592E-2
1.21121420105261723E-7	-1.26362330723886540E-2
1.21176442014059838E-7	-1.25852702111082948E-2
1.21245323931056781E-7	-1.25198615717823292E-2
1.21314892457725376E-7	-1.24514013312572436E-2
1.21365284037441312E-7	-1.24004733644781928E-2
1.21419287151097710E-7	-1.23452483205850738E-2
1.21488475181081523E-7	-1.22750818378537874E-2
1.21570098977552354E-7	-1.21958086876326854E-2
1.21621428689740219E-7	-1.21501473310722408E-2
1.21676451732221480E-7	-1.21048722348690352E-2
1.21745337129086084E-7	-1.20549350167233316E-2
1.21814894336157375E-7	-1.20122667992063459E-2
1.21865285811922286E-7	-1.19864464175279273E-2
1.21919288680533544E-7	-1.19634008645585843E-2
1.21988481321313658E-7	-1.19394730867619736E-2
1.22070105332727952E-7	-1.19162758284464076E-2
1.22121435406784351E-7	-1.19018852614015103E-2
1.22176459337054300E-7	-1.18851941194276778E-2
1.22245347466224619E-7	-1.18611025972982653E-2
1.22314895820842606E-7	-1.18319135179980761E-2
1.22365287217256835E-7	-1.18076937685634920E-2
1.22419289896288941E-7	-1.17790484210038149E-2
1.22488486153354992E-7	-1.17395638762714594E-2
1.22570110297396528E-7	-1.16904005111240927E-2
1.22621440651669933E-7	-1.16571199415331339E-2
1.22676465275613045E-7	-1.16174231354414093E-2
1.22745355544205692E-7	-1.15613664138840311E-2
1.22814896989437150E-7	-1.14961447150602281E-2
1.22865288325126198E-7	-1.14424794043274347E-2
1.22919290857483232E-7	-1.13792737767637231E-2
1.22988489943560442E-7	-1.12912545296978983E-2
1.23070114168928679E-7	-1.11788446145055165E-2
1.23121444740170616E-7	-1.11051626206979748E-2
1.23176469905135733E-7	-1.10250717366781248E-2
1.23245361845176693E-7	-1.09251615458589679E-2
1.23314897906161769E-7	-1.08269305755137668E-2
1.23365289195276762E-7	-1.07578938054167716E-2
1.23419291614140980E-7	-1.06855574029000522E-2
1.23488492908773373E-7	-1.05959701339242973E-2
1.23570117183726014E-7	-1.04954473036420337E-2
1.23621447922959904E-7	-1.04358419937511138E-2
1.23676473509276819E-7	-1.03759673582528933E-2
1.23745366752809538E-7	-1.03068157616642608E-2
1.23814898623378267E-7	-1.02434723769216696E-2
1.23865289876705331E-7	-1.02019429227765346E-2
1.23919292207740517E-7	-1.01619920723012225E-2
1.23988495223695372E-7	-1.01159359156433171E-2
1.24070119528717071E-7	-1.00665070994653272E-2
1.24121450398024002E-7	-1.00370012584896617E-2
1.24176476312112816E-7	-1.00046147506110650E-2
1.24245370570722624E-7	-9.96227286249491151E-3
1.24314899183309957E-7	-9.91699781121442925E-3
1.24365290409093898E-7	-9.88132367601884987E-3
1.24419292672151438E-7	-9.84016888749806817E-3
1.24488497027914646E-7	-9.78363702548477576E-3
1.24570121351073571E-7	-9.71145675703285960E-3
1.24621452321097248E-7	-9.66210305247403056E-3
1.24676478489927156E-7	-9.60480456737048449E-3
1.24745373538109883E-7	-9.52568268370085924E-3
1.24814899619709241E-7	-9.43631563595044298E-3
1.24865290824267983E-7	-9.36549734376782439E-3
1.24919293034705348E-7	-9.28464520893652434E-3
1.24988498432229123E-7	-9.17586735568228917E-3
1.25070122766269298E-7	-9.04317210790387094E-3
1.25121453814282590E-7	-8.95941752223515309E-3
1.25176480180950644E-7	-8.86939197839428672E-3
1.25245375842741846E-7	-8.75743835754988709E-3
1.25314899959375148E-7	-8.64683583109736276E-3
1.25365291147559899E-7	-8.56912499075103185E-3
1.25419293317260450E-7	-8.48929095295307512E-3
1.25488499524128660E-7	-8.39290510890314323E-3
1.25570123864658290E-7	-8.28722261039914265E-3
1.25621454973065427E-7	-8.22482463437708233E-3
1.25676481493291159E-7	-8.16163894366892784E-3
1.25745377631600230E-7	-8.08693366488181908E-3
1.25814900223470993E-7	-8.01649273579238297E-3
1.25865291399013479E-7	-7.96943839824646449E-3
1.25919293537173660E-7	-7.92284657271266646E-3
1.25988500372411760E-7	-7.86779036068545512E-3
1.26070124716785292E-7	-7.80826347946819066E-3
1.26121455871962351E-7	-7.77284941652512273E-3
1.26176482511322519E-7	-7.73480472574026123E-3
1.26245379019478188E-7	-7.68633008119736338E-3
1.26314900428639376E-7	-7.63538603694203921E-3
1.26365291594414053E-7	-7.59590781397672288E-3
1.26419293708152103E-7	-7.55062841575287891E-3
1.26488501031002309E-7	-7.48729760851556403E-3
1.26570125377634790E-7	-7.40234116347569859E-3
1.26621456569032764E-7	-7.34163877003788379E-3
1.26676483300787979E-7	-7.26997971086239314E-3
1.26745380095871107E-7	-7.17224107352207163E-3
1.26814900587925505E-7	-7.06755523412001008E-3
1.26865291746149222E-7	-6.98967430398312040E-3
1.26919293840975578E-7	-6.90501635630924859E-3
1.26988501542058607E-7	-6.79580512138566206E-3
1.27070125890004548E-7	-6.66714827302479129E-3
1.27121457109454594E-7	-6.58677868736724470E-3
1.27176483912847349E-7	-6.50094084384211346E-3
1.27245380930451879E-7	-6.39424673035443369E-3
1.27314900711527024E-7	-6.28777780409515330E-3
1.27365291863910857E-7	-6.21172252503005584E-3
1.27419293944091860E-7	-6.13290990015656412E-3
1.27488501938471721E-7	-6.03681147823894371E-3
1.27570126287171304E-7	-5.93101774087416445E-3
1.27621457528347548E-7	-5.87054766171569575E-3
1.27676484387271705E-7	-5.81160564901033538E-3
1.27745381577401718E-7	-5.74546624233979308E-3
1.27814900807400211E-7	-5.68757262290482934E-3
1.27865291955266125E-7	-5.65017179589096585E-3
1.27919294024104935E-7	-5.61293763308498406E-3
1.27988502245863156E-7	-5.56744020360754277E-3
1.28070126594986866E-7	-5.51512135547940119E-3
1.28121457852990428E-7	-5.48166062528458031E-3
1.28176484754953557E-7	-5.44491542255893357E-3
1.28245382078818171E-7	-5.39707981255190639E-3
1.28314900881742489E-7	-5.34516205479396866E-3
1.28365292026112154E-7	-5.30430098543361161E-3
1.28419294086166769E-7	-5.25727988918843980E-3
1.28488502484166189E-7	-5.19167790736362811E-3
1.28570126833522247E-7	-5.10636597378377388E-3
1.28621458104558939E-7	-5.04828950000380594E-3
1.28676485039874722E-7	-4.98137013886657520E-3
1.28745382467387470E-7	-4.89176047007398562E-3
1.28814900939375176E-7	-4.79666682720907556E-3
1.28865292081038740E-7	-4.72559801060715934E-3
1.28919294134289930E-7	-4.64844874358707028E-3
1.28988502668873739E-7	-4.54938372982577643E-3
1.29070127018351899E-7	-4.43329103506179756E-3
1.29121458299483338E-7	-4.36118668970104650E-3
1.29176485260642737E-7	-4.28503517318004334E-3
1.29245382768475459E-7	-4.19138803712873464E-3
1.29314900984045744E-7	-4.09913498917164620E-3
1.29365292123614362E-7	-4.03480762896767686E-3
1.29419294171596255E-7	-3.96936082934437184E-3
1.29488502812018735E-7	-3.89123456920922095E-3
1.29570127161556625E-7	-3.80824263153149634E-3
1.29621458450506966E-7	-3.76257893291996393E-3
1.29676485431689859E-7	-3.71924337755385759E-3
1.29745383001758952E-7	-3.67168896462292116E-3
1.29814901018664441E-7	-3.63040544511013819E-3
1.29865292156611112E-7	-3.60376945851295893E-3
1.29919294200511648E-7	-3.57742188116441584E-3
1.29988502922940796E-7	-3.54546929645045505E-3
1.30070127272503666E-7	-3.50797027126116845E-3
1.30121458567510118E-7	-3.48287191196908008E-3
